x,y,time,id_pan
259928.87934898285,6255551.366897035,1652707643459,0
259915.74173474635,6255556.144211304,1652707643558,0
259915.74173474635,6255556.144211304,1652707643657,0
259888.27217770644,6255574.059139809,1652707643757,0
259881.1062063047,6255581.225111211,1652707643857,0
259875.13456346994,6255589.58541118,1652707643957,0
259871.55157776905,6255594.362725448,1652707644062,0
259871.55157776905,6255594.362725448,1652707644172,0
259871.55157776905,6255594.362725448,1652707644264,0
259866.77426350123,6255599.140039716,1652707644357,0
259853.63664926475,6255607.500339685,1652707644458,0
259840.4990350282,6255612.277653953,1652707644557,0
259944.90465974552,6255491.01862355,1652707648057,1
259931.767045509,6255500.5732520865,1652707648158,1
259931.767045509,6255500.5732520865,1652707648259,1
259929.37838837507,6255508.933552057,1652707648357,1
259923.40674554036,6255523.26549486,1652707648457,1
259918.6294312725,6255528.042809128,1652707648558,1
259913.85211700466,6255531.625794829,1652707648658,1
259910.2691313038,6255536.403109097,1652707648757,1
259901.90883133517,6255547.1520662,1652707648857,1
260347.0559237476,6255489.029206021,1652707652957,2
260437.8248948363,6255508.138463093,1652707653058,2
260465.29445187625,6255508.138463093,1652707653158,2
260508.2902802866,6255521.27607733,1652707653258,2
260551.28610869698,6255521.27607733,1652707653358,2
260551.28610869698,6255521.27607733,1652707653458,2
260551.28610869698,6255521.27607733,1652707653558,2
260794.574279191,6255893.568200043,1652707654263,3
260811.29487912834,6255915.06611425,1652707654363,3
260825.62682193183,6255936.564028456,1652707654463,3
260854.29070753872,6255993.891799671,1652707654560,3
260868.6226503422,6256003.446428207,1652707654663,3
259707.6295259026,6246782.423353699,1652707664659,4
259698.07489736693,6246806.30992504,1652707664759,4
259696.8805688,6246807.504253606,1652707664858,4
259696.8805688,6246807.504253606,1652707664973,4
259696.8805688,6246807.504253606,1652707665067,4
273175.9545497179,6250841.434295812,1652707676659,5
273121.01543563796,6250846.21161008,1652707676759,5
273039.801093085,6250856.960567183,1652707676857,5
273035.0237788172,6250858.15489575,1652707676958,5
273035.0237788172,6250858.15489575,1652707677057,5
273035.0237788172,6250858.15489575,1652707677158,5
272444.6058968729,6251558.210247852,1652707680159,6
272454.1605254085,6251601.206076263,1652707680257,6
272454.1605254085,6251601.206076263,1652707680369,6
272454.1605254085,6251601.206076263,1652707680463,6
272454.1605254085,6251601.206076263,1652707680570,6
272454.1605254085,6251601.206076263,1652707680658,6
272454.1605254085,6251601.206076263,1652707680757,6
275141.90565589955,6252376.356104407,1652707682058,7
275199.23342711345,6252557.894046586,1652707682159,7
275199.23342711345,6252557.894046586,1652707682258,7
275199.23342711345,6252557.894046586,1652707682358,7
277412.7386795118,6253041.4532579,1652707684059,8
277431.8479365831,6252678.377373545,1652707684158,8
277431.8479365831,6252640.158859403,1652707684258,8
277431.8479365831,6252640.158859403,1652707684358,8
277431.8479365831,6252640.158859403,1652707684463,8
554239.0588045152,5745986.623606887,1652707710259,9
554315.4958328003,5745728.648636423,1652707710359,9
554372.8236040141,5745613.9930939935,1652707710458,9
554363.2689754785,5745499.337551565,1652707710558,9
554315.4958328003,5745289.135723779,1652707710659,9
553301.7966162356,5745311.8819660405,1652707715559,10
552824.0651894533,5745206.781052148,1652707715658,10
552761.9601039717,5745202.00373788,1652707715758,10
552761.9601039717,5745202.00373788,1652707715858,10
552660.7861800065,5744430.081542612,1652707718358,11
551705.3233264417,5743359.96314662,1652707718457,11
550902.7345294472,5742901.34097691,1652707718557,11
550902.7345294472,5742863.122462767,1652707718658,11
550520.5493880212,5742710.248406197,1652707718760,11
549909.0531617398,5742480.937321342,1652707718858,11
549909.0531617398,5742480.937321342,1652707718963,11
549909.0531617398,5742442.718807199,1652707719058,11
548838.9347657474,5742442.718807199,1652707719157,11
548762.4977374622,5742328.063264771,1652707719260,11
548686.0607091769,5742175.189208201,1652707719362,11
548686.0607091769,5742175.189208201,1652707719457,11
548686.0607091769,5742175.189208201,1652707719558,11
548686.0607091769,5742175.189208201,1652707719658,11
548686.0607091769,5742175.189208201,1652707719759,11
547004.4460869031,5742480.937321342,1652707719860,11
540239.7690836649,5743207.08909005,1652707719960,11
540086.8950270945,5743207.08909005,1652707720063,11
540086.8950270945,5743207.08909005,1652707720159,11
540086.8950270945,5743207.08909005,1652707720259,11
540086.8950270945,5743207.08909005,1652707720365,11
540086.8950270945,5743207.08909005,1652707720457,11
540086.8950270945,5743207.08909005,1652707720558,11
562402.5722654192,5997306.413946401,1652707733559,12
560453.4280441472,5997153.539889831,1652707733658,12
561752.5711695611,5997361.767209207,1652707738059,13
561485.0415705631,5997839.498635989,1652707738158,13
561332.1675139929,5998336.339319842,1652707738259,13
561274.839742779,5998546.541147626,1652707738359,13
561236.6212286365,5998814.070746624,1652707738458,13
561141.0749432801,5999406.457715834,1652707738559,13
561121.9656862088,5999616.659543619,1652707738659,13
561121.9656862088,5999616.659543619,1652707738759,13
561121.9656862088,5999616.659543619,1652707738858,13
561121.9656862088,5999616.659543619,1652707738959,13
561121.9656862088,5999616.659543619,1652707739059,13
561121.9656862088,5999616.659543619,1652707739158,13
561433.8956798988,5997431.240209146,1652707742558,14
561319.2401374711,5997641.442036932,1652707742659,14
561300.1308803998,5997679.660551075,1652707742759,14
561300.1308803998,5997679.660551075,1652707742867,14
561300.1308803998,5997679.660551075,1652707742959,14
561300.1308803998,5997679.660551075,1652707743070,14
561300.1308803998,5997679.660551075,1652707743159,14
561300.1308803998,5997679.660551075,1652707743259,14
561300.1308803998,5997679.660551075,1652707743359,14
560976.1483354527,5995319.439520894,1652707749959,16
560460.1983945275,5994277.985010508,1652707750058,16
560402.8706233137,5994106.001696865,1652707750158,16
560402.8706233137,5994106.001696865,1652707750258,16
560402.8706233137,5994106.001696865,1652707750359,16
560402.8706233137,5994106.001696865,1652707750458,16
560402.8706233137,5994106.001696865,1652707750559,16
560078.0132531016,5993771.589698117,1652707750659,16
559896.4753109245,5993484.950842047,1652707750758,16
559772.2651399611,5993418.068442296,1652707750859,16
559667.1642260691,5993389.404556688,1652707750958,16
559667.1642260691,5993389.404556688,1652707751069,16
559667.1642260691,5993389.404556688,1652707751158,16
559667.1642260691,5993389.404556688,1652707751257,16
559667.1642260691,5993389.404556688,1652707751358,16
560087.0030185906,5994084.322083046,1652707752959,17
560087.0030185906,5994000.7190833585,1652707753059,17
560087.0030185906,5993976.832512018,1652707753159,17
560087.0030185906,5993976.832512018,1652707753259,17
560087.0030185906,5993976.832512018,1652707753358,17
560087.0030185906,5993976.832512018,1652707753458,17
560087.0030185906,5993976.832512018,1652707753558,17
140324.15752970803,5753464.90230053,1652707766958,18
140242.94318715506,5753226.03658714,1652707767059,18
140209.50198728032,5753058.830587766,1652707767158,18
139973.654005544,5753036.562967788,1652707770962,19
139966.48803414227,5753015.065053583,1652707771058,19
139966.48803414227,5753015.065053583,1652707771159,19
139966.48803414227,5753015.065053583,1652707771258,19
-188084.28335620303,6126219.924081163,1652707787058,21
-187854.97227134745,6126200.814824091,1652707787159,21
-187663.87970063448,6126200.814824091,1652707787258,21
-187663.87970063448,6126200.814824091,1652707787371,21
-187663.87970063448,6126200.814824091,1652707787467,21
-187682.98895770576,6126219.924081163,1652707787559,21
-187682.98895770576,6126219.924081163,1652707787670,21
-187682.98895770576,6126219.924081163,1652707787766,21
-187721.20747184838,6126258.142595305,1652707787859,21
-185822.61022563,6125979.763758644,1652707792159,22
-185927.71113952209,6125994.095701449,1652707792258,22
-185927.71113952209,6125994.095701449,1652707792359,22
-185927.71113952209,6125994.095701449,1652707792459,22
-185927.71113952209,6125994.095701449,1652707792558,22
-185927.71113952209,6125994.095701449,1652707792659,22
-184735.75351169665,6125782.643664864,1652707795059,23
-184623.48662640285,6125634.546922561,1652707795159,23
-184523.16302677852,6125605.883036953,1652707795258,23
-184453.8919698951,6125601.105722685,1652707795358,23
-184379.8435987438,6125598.717065551,1652707795459,23
-184379.8435987438,6125598.717065551,1652707795558,23
-184379.8435987438,6125598.717065551,1652707795658,23
-184379.8435987438,6125598.717065551,1652707795759,23
-184379.8435987438,6125598.717065551,1652707795859,23
-184379.8435987438,6125598.717065551,1652707795958,23
-184322.51582752992,6125496.004808793,1652707796058,23
-184253.24477064653,6125264.3050668035,1652707796158,23
232545.50869813768,6347645.163934946,1652707820058,24
232557.45198380723,6347640.386620678,1652707820158,24
232364.19353989823,6347737.793208182,1652707824259,25
232357.02756849653,6347737.793208182,1652707824358,25
232334.33532572436,6347737.793208182,1652707824459,25
232260.2869545731,6347737.793208182,1652707824559,25
232193.40455482362,6347734.210222481,1652707824658,25
232193.40455482362,6347734.210222481,1652707824758,25
232193.40455482362,6347734.210222481,1652707824859,25
232193.40455482362,6347734.210222481,1652707824958,25
232193.40455482362,6347734.210222481,1652707825059,25
232193.40455482362,6347734.210222481,1652707825170,25
232193.40455482362,6347734.210222481,1652707825258,25
232094.27528376624,6347749.736493852,1652707825358,25
232030.9758697177,6347758.096793821,1652707825458,25
232004.70064124462,6347765.262765223,1652707825558,25
232004.70064124462,6347765.262765223,1652707825658,25
232004.70064124462,6347765.262765223,1652707825759,25
232004.70064124462,6347765.262765223,1652707825858,25
232004.70064124462,6347765.262765223,1652707825958,25
232004.70064124462,6347765.262765223,1652707826058,25
232004.70064124462,6347765.262765223,1652707826158,25
537354.2726501585,5742735.890777342,1652707832358,26
534870.0692308904,5743194.512947053,1652707832458,26
532844.487981333,5743385.6055177655,1652707832558,26
531812.5880994832,5743614.916602621,1652707832658,26
531812.5880994832,5743614.916602621,1652707832757,26
531812.5880994832,5743614.916602621,1652707832858,26
531812.5880994832,5743614.916602621,1652707832959,26
531812.5880994832,5743614.916602621,1652707833059,26
531812.5880994832,5743614.916602621,1652707833159,26
531812.5880994832,5743614.916602621,1652707833259,26
530207.4105054943,5740557.435471215,1652707833358,26
529404.8217084998,5739793.065188364,1652707833458,26
529404.8217084998,5739793.065188364,1652707833558,26
529404.8217084998,5739793.065188364,1652707833658,26
529404.8217084998,5739793.065188364,1652707833758,26
529404.8217084998,5739793.065188364,1652707833858,26
529404.8217084998,5739793.065188364,1652707833959,26
529404.8217084998,5739793.065188364,1652707834059,26
529404.8217084998,5739793.065188364,1652707834159,26
535825.6612300467,5734960.823197496,1652707836060,27
535319.2659176572,5734951.268568959,1652707836159,27
537635.3015074509,5739372.633015945,1652707843060,28
537826.3940781639,5739812.145928585,1652707843159,28
537826.3940781639,5739812.145928585,1652707843266,28
537826.3940781639,5739812.145928585,1652707843359,28
537826.3940781639,5739812.145928585,1652707843459,28
537826.3940781639,5739812.145928585,1652707843560,28
537826.3940781639,5739812.145928585,1652707843658,28
537826.3940781639,5739812.145928585,1652707843758,28
537826.3940781639,5739812.145928585,1652707843859,28
537597.0829933083,5740519.188440221,1652707843959,28
537329.5533943103,5741149.793923574,1652707844060,28
537329.5533943103,5741149.793923574,1652707844159,28
536121.2686695809,5737620.232393098,1652707848559,29
536051.9976126975,5737398.087279645,1652707848659,29
536051.9976126975,5737352.702794098,1652707848759,29
536051.9976126975,5737352.702794098,1652707848859,29
536051.9976126975,5737352.702794098,1652707848960,29
536051.9976126975,5737352.702794098,1652707849059,29
536061.5522412332,5737254.767851608,1652707849160,29
536080.6614983045,5736970.517652673,1652707849258,29
535913.2508706604,5737079.143914853,1652707851960,30
535858.3117565805,5737079.143914853,1652707852058,30
535815.3159281701,5737062.423314915,1652707852159,30
535786.6520425632,5737060.034657781,1652707852259,30
535779.4860711615,5737060.034657781,1652707852360,30
535779.4860711615,5737060.034657781,1652707852459,30
535746.0448712867,5737060.034657781,1652707852560,30
535936.8301305582,5737107.388039487,1652707855958,31
535936.8301305582,5737071.558182479,1652707856066,31
535936.8301305582,5737071.558182479,1652707856159,31
535936.8301305582,5737071.558182479,1652707856258,31
